user,comment
thisfamilytree,"@shaneyboy69 spoiler alert: no sharks, lots of great editing"
barbie_swede,Love your video Britney ❤️❤️❤️
ashleykolln,@kdeeetz 👌🏼
amiraball,“Rising in the AM of the morning” ✅ @wet.dildo
nylaluciana,❤️❤️❤️❤️
nylaluciana,❤️❤️❤️❤️
de_nise608,🌴🌴🌴🌴🌴🌴🌴🌴🌴🌴🌴🌴😉
janou0069,🔥😍😍😍🔥
danitasheltonelliott,Lucky😘
larapiaia,E
_imaartist_,bailando bailando😍💃🏻
22bluedragonflies,😍
micheleeeeeh,😍
dwwitz2018,Wow girl!
rachelreine,in the am of the morning
valtopia84,@kimferreira what is this?!
sydsydcohen,😍🤤
gus_umana58,👅🍑😘🍑
_n_evans,So wholesome. Love
__amy.marie__,@_jillann_ @kate.kostac listen to what she says
nmpinkelite,😍💓The bikini 👙 where’s it from?🛍
sonder9293,👏😂
brielismi,@alhnna1990
zac.meadows,“Rising in the AM of the morning”?????? What?
sandramalave3,🙌
julianasenram,She’s living in the AM @rachelrose81
chapin_guatemala,❤❤❤❤
jovanachavez79,Good
linesvensen,🔥🔥😍😍😍❤️
befitbricpt,Rising in the am of the morning..............🧠 @sunflower_darling7
faggedyrandy,😂 Just call me AM of the morning 🤣
yesroc,@michael.hink rising in the a.m. of the morning and snorkeling in 2ft of water.
adkrell,"Girl! My friend @alexishuesgen got bit by a shark, so scary! Safe snorkeling 🐠🐟🐬🐡"
kaycassandra,@gracelyn.mary hopefully she doesn’t find any sharks
__________sonya,@loddle banging soundtrack tho
educasguti,Britney... you are out..!!
snow_mareee,OMG pls take their please😘
jkhussey41,@kellys101
jkhussey41,@opaladin rising in the Am of the morning.
asdailykaty,@miagroat 😂😂😂
regisckn,Queen🔥🔥🔥👏🏻👏🏻👏🏻👏🏻🙌🏻
paige_winderr,@kinga_rindlisbacher
georgekrms,Sharks don't eat needless
lftlwy7883,😍😍😍😍
stoutaj2,@jessicarose0713 😩
anna.beezy,@jatanasbananas !!! Sharks!!! 🤣Same .
dayhatovar2911,"Mira sus tatuajes, ella fue mi inspiración @victormcu"
xo.jenny.xo3,I hope this isn't how she actually is irl and it's only for videos on ig
lydianasantos,How wonderful! It's the holidays I wanted to have ....💕😍🇧🇷👏💞
dlbdiniz,❤️❤️❤️❤️❤️
kellystoe,@chelseampls
carolinecarrade,Demais
tam050810,Who is recording this 😂
trueno_576,🙆🙆🙆🙆🙆👏👏👏🙌🙌🙌🙌🙌🙌🙌🙌😘😘😘😘😘😘😘😘
leesha,@carlbolte_
mercia_taby,Beatiful
hepbtom,sore ODIO questi video. ma poi perché sono così minuscoli??
abfils2000,👍
crystallabranche,I'm a fan but these posts lately have been a lil out of character for her.
andrew_wehbe,@lauren.wehbe
lily.mollineaux,z00m
jen3hartman,@snvoltmer
delaneytwebb,@beekhill “rising in the AM of the morning”
raaaaachelb,@jackieebassett rising in the am of the morning
magazin_zoom,💗
gem436,@gemp86
dorcasmarques,😍👏👏👏
suereheis,"I wish she would act like an adult.  I just don't like the""cutsie act."""
belly.krown,@vreeb_ron
alicarey22,@gabloucare
kristie_____,@gigiandgypsy @xoxjess.txox haha
muccas_world,How cute! 😊
stacie_ierfino,If u need a bestie I’m available lol
court_rochell30,Omg the water is so pretty!! And of course you too!! Lol But video crops are SUPER small...
fumeperfume,@zarasprofile @sylviecoll
babzoclock,@ponyonchristmas @paigegrogan74 @ameliaodell @deltabadrem 'rising in the am of the morning'
laurahdc,🕵🏻‍♀️🔎🔎🔎🔎🔎
avaleclair,i love britney but something’s off and i’m worried
mobwillis,Alert @skylajuliette
kniemiec313,@ktshields
ayeth_alqhhtani,You are still like Ante with that feeling 😍
juliaa_gooliaa,@jmoonzz this is like your video montage of our europe trip @pphoebuss
dck111181,Shes like 2 feet from shore pretty sure shes safe from sharks
ninonchergui,Britney you are like a queen mermaid! Good bike!
britneyarmy89,Wow i love that bikini 💖 you look perfect 🔥
faye.mcnally,@taruryan
elisabeth.sk,@francesca_wright1
emilie__gracee,@kelcibailey
veronicaribaok,El tema que usa Britney para este vídeo no es el que supuestamente Madonna cantará en su nueva gira? 😂😂 Yo no te puoooo creerrrr! @estebanfrezzato
ehsan.batmanii,Yesss
lord_morgan22,@realityismybitch Did she just say  the AM of the morning!😂
michaella.kl,💗💗💗💗
charleschinni,Gorgeous
gallardo_elvirita,Que belleza y que feliz te ves Felicidades disfruta
theasianpursuasion,My favorite needle in the world
jensenvadim,💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖
hjohnson517,@katiemichellee5 @keeperkoski
randygch83,❤️❤️😘
randygch83,I love u
kris10blev,@nicoleleighn  rising in the am of the morning 🤣
nicnicjoy,@pottss7
lizard_gorl,Rising in the AM of the morning @jaiicunningham
armandojoserojasgonzalez,😄🤗😉
alichiquii,😍😍😍😍😍
oliwka_1235,😘👍👍😊
hendrikgiesler,Dont wear eyeliner ever again !
kallidarling,@whitneyblair_  SHARKS
lkcarp,@wham.bam.abby.graham 🤣🤣
powerofenrique,What a lovely song 💖💖💖💖 @enriqueiglesias
powerofenrique,#bailando rocks🤗
mleps,@manda_please23
leticiabattisti,Ela é muito engraçada de bicicleta @johnnyhasse
themindofreyrey,🦈
esq.p,Hey Rochelle
andresfelipeacuriabravo,😍💜
dorabella04,I wanna go there! 😍🌊
emfigs,@cjones_capone
francysoldato80,🤣
stephaniesinex,@allisonsmaneaddiction “rising in the AM of the morning”
saramarmi,@andylotus
alipoorr296,کم کم داری پیر میشی .😍😍
lilraginbull,Her dad is prob the one in the golf cart following her. Haha. Jk. Love you Brit Brit!
jerry_logo_cover_arts,HMU for your dope👌 artworks🔥logos🔥cover🔥cartoon pic 🔥animated video🔥business cards 🔥flyers🔥
fuzzywuzzy68,It would be easy to spot a shark because the water is so clear!😀
shima.teimoory1368,I love u so much britney ❤️
freebritneyespanol,🙌PERFECTNEY❤️
unikaestrella,Where is she at ? Looks so tpretty
kellymonty,@wallj1
khaleesiiiz_,nice❤️❤️❤️😍😍🔥🔥🔥
carl_fernandes1,Rising in the AM of the morning!! @chimpanvee  lol these comments tooo funny
georgie_dawn,@phoebs94 have you seen all these vids 😂😂 she’s so werid
hardnreadyjuggalo,💞💗💕💓❤️
janicassiadias,Corpaço maravilhosa👏👏👏🌿🌿🌿
themeganchilders,@logaanmarleer boyyyy that entro😂
hollersholler,@tylerreign rising in the am of the morning 😂🤦‍♀️
marmazet.ochka,БОЖЕ @nktpv УМОЛЯЮ СДЕЛАЙ ПАРОДИЮ НА ЭТО ВИДЕО Я УССУСЬ
wontshedoitthough,Beautiful place ❤️
vanytorn,She looks scared and her speech is so fast. It's gotta be the meds 💔
yojarvera,🔥🔥🔥
yojarvera,👑👑👑
yojarvera,❤️❤️❤️❤️
marcelalopezespinoza,😚😚😚😚😚
thomas_sobolewski,@adrian.monteiro
fiorella212,Where is it? Wonderful place
curlyhaireddqt,❤️❤️🔥
nadiagain,💙 I like music by @enriqueiglesias
ry_watson10,@drusso1890
devinlejeune_tx,"Guys, Brittany Spears can ride a bike! What can’t this woman do!"
tinie_tempah_tantrum,@jade_betsy
roxy_teresa,@schochnatalie
hettiejones,@emmajanelucas
mariananazaruk,😘😘😘🤔🤗🤗🤗💞💞💞
youluvmas,@justinbruntjen
deimanteguobyte,the queen is skinny as a needle😍
britneyspearsdanmark1,❤️❤️
lanadelleee,@graemecraigguthrie
yasaman.dolatpanah,♥️♥️
ashleymcgrail,"@kimgabrielse specifically this one, rising in the AM of the morning."
samanthaalicia,@hannahyountt “rising in the am of the morning” 😂
dayse_jo_e_ju,❤️❤️❤️💋💋💋
elissa_hannah_clarke,@jessicamichelle_ 🦈 🙊
mrs_chase_moreno,@aechudy “sharks”
meliss_christine,@megdeevy
mrs_leamer,@automatickate rising in the AM of the morning 😂
_monika.perera_,🙌🏼💗👌🏼☺️
tiffann1006,@brookegils stalk her for a while and text me your thoughts
bobafettacheezypop,🔥🔥🔥🔥🔥
brittanee_m,@lisapinzarroni  watch these videos😭😭😭
antoniohernandez5531,🤩🤩🤩❤️❤️❤️💙💙💙😍😍😍
tashbarbs,I love her @tashroche
katecritchley,@jordynoliviae
chernatkristina,Красотка 👍
niv_karni,@angeltakumi88. אני דואגת
summmmertalllley,@_emmabobemmaa_  is she gonna pull her bottoms down? Hahahaha
kathleensirianni,@angeladapps @kgoldmanis @alainateutsch I love how she’s legit swimming at the end 🏊🏼‍♀️ 🌟 Girl after my own heart 😍
edw114,Rising in the am of the morning just so you know @morgyha @mgpatterson4
fromdusktopalms,EDIT-NEY!
chandrachicago,@the.lovelylaura  your girl is at it lol
bernardsgabriel,Your instagram account is the best of all haha
azzurra_lara80,👍👍👍👍👍🤗🤗🤗🤗
skylarwithana,Dude what “rising in the am of the morning” THAT MEANS THE SAME THING LOL
skylarwithana,Dude what “rising in the am of the morning” THAT MEANS THE SAME THING LOL
chach_hendo,@kellytlittle ‘rising in the AM of the morning’ 😭😭😂
ashleyrt918,“Rising in the AM of the morning” we don’t deserve her. 💕💕💕
cbailz,@caitboag
msmagalie,You need a girlfriend Brittney...
im_mr_moha,That was unnecessary
gosealfred,U go girl! ❤️
richverald,🔥🔥🔥
kameronbaum,Привет 👋 красотка! Мы тоже катаемся на велосипедах😁😁
sami_ahmeds,😍
reinhard.lobinger,😍👍❤️
reed_ashley,@meredsandine @annacathrynwargo @anna.bailey.xo @aldenlynn88
missymel711,"Love you forever, Brit Brit!💕"
melbryant01,@kel_possible
ahmetajalbina,😍😍
serena_from_west,"Боля не веди себя как девочка 15 лет, тётка уже под 40 что за рожицы ставит непонятно"
michelinhafofa,Wonderful !!! ❤❤❤❤❤
a.kh.fazli,❤️
courtneyramage,@christymiller6714
jparanoye,@marika.robert
balay.david,Toujours aussi jolie j'adore
kaseyhamptonphotography,@reed_ashley pulling them bottoms down😂
telesclaudemir,with those panties it looks like it's all crappy.
carolpreston_,Love her @claireehicks
filfraktur1,Jag är fortfarande orolig alltså 🤣 @blertaletaosmani
dellamitra86,Where are her kids? I can’t even go for a poo without my little one following and waiting for me lol
lifeofmilburn,@dbutsz just everything about this video 😂
chrisrdzc,El mar nos une mommy!!! Tqm bb
vanessa.vargas.790,This video made me laugh 😂
margo.harrison,🔥🔥🔥🤘🏻✨
alanalty,@philiprees911 this video is litro you 💁‍♀️
ocean_torres,"I see you so addicted to puerto rican music Brittney. Don't get so addicted puerto rican music is may be healthy for you good💜 focus some other things like.. oh well in joy yourself, you don't care, have fun with it😜"
biafigueiredo92,Tás belha melher
kushnir__max,Привет с Крыма
mar_romannn,Опять плавает
ladyrisner_83,@britneyspears please tell me how your body is still the same as 20 years ago? 🙌🏼🙌🏼🙌🏼
laurencaraway,@_taylorcohen when the picture gets small is our inspiration
mg5885,@cara2390 😂😂
chaaar_11,@amywetter 😂😂😂
lucyecuador,Bailando!!
abikskerr,"Am I the only one suspicious of these recent posts? Every time she poses her hands are holding her bikini a certain way and it sounds like she’s repeating what someone told her to, and everything she’s posted has been filmed by someone else.."
barry1588_30,@catwoman1121 🔥
karenwilczek,Ooooookkkkkkkkrrrrrrrrrrrr!
the_limerick_one,@legin742019
_shirshah._,🌺🌻🌻🙌🌺🌻
xkhingx,You look so good queen.All natural💗
emilystastny,@kaitmarie5
maldiveswatervillas,❤️
brunojunior22,Te amo tanto
cmorrone85,Like threading a needle
swatilekha_roy,Live a life of your choice be happy
enrique_iglesias_azerbaijan,@enriqueiglesias 👏👏
hello0katiee,@k0wens tell me she’s ok 🧐
janeconnaughton,@saoirsemcl
whitblaked,@bverrrr
renerider1k,What’s the point of wearing your swimsuit bottoms so low.
ddani_nova,😍
fahad_rehman_khattak,Hahhhh missing that place and you #Brittneyspears
bonita.real,"Boa tarde ,gente meu nome Erick mas conhecido como a #bonita. Sou geminiano, cabelereiro amo make up sou extrovertido ,alegre e gostaria que vcs dessem uma olhada no meu perfil ,lah a risada e alegria e garantida 😘😘"
julieee_summer,💖
dmal_123,Una almorzando rico viendo instagram y me sale esto😒 mamita ya sal calata mejor... Solo no espantes a los tiburones
zanderrbanks,You’re the cutest 😘
carolinesmith1997,@livy.rose1998
lauren_schweitzer,@samarajordann  the. Comments. I. Can’t.
brianguite3512,Good figure
jadediana86,Rising in the AM of the morning
clemlanglais,Elle a acheté l’album de @enriqueiglesias @melissamllh
brunojunior22,Te amo tanto
mike.skates.5,I wish all so to be there
laurel_starr,@holly_may_23 happy Monday
marisaverros,@greynzz @squiggg
virgikarly1931,😍😍😍😍
justin_leddy,@seguratom
luisslol_,you’re an ICON
linaresyeney,Que rico 💟💟💟💟💟
britneyspearsjfc,Perfect my princess 😍
yung_wmhs,Something is seriously wrong here...
lily.letigre,"Taurus Sun, Capricorn Moon, Leo Rising in the A.M. of the Morning."
pepesoho,🤭‼️
realnatecole,😋
alexmvnoz,@dirtycochina
hearthacker099,It's amazing Holiday enjoy
heidi_anne93,@_hellokp
enrique_rajat,WoW❤️
luxury__travel__,🙌❤️❤️❤️
alieichas,@siowall 😂
chasejacoby,WhAts up with all the Enrique songs on her recent posts.  Next vídeo Britney saves someone drowning and I hear Enrique singing Hero in the the background
kellybunny12,❤️❤️❤️
clubkylie,A shark would ask for your autograph !!
kevinnflbrt,These last few posts were full of Enrique Iglesias' references. A possible duet ? 😍❤️❤️
ketgsilva,uma lenda @ka.guims
ahbarhasnain,Lol
_avestaaa,@mort_____ hope you’re having as good a time as this rn
ni_chadhla,@mcguigs93
sugianto_cp,i love you ney mmuaccchhj
misscarelli,No te merecemos
jakeaverill,Wtf am I watching hahaha
alexis_csa,Wtf with the small videos!? 🤦🏻‍♂️SMH
bbelcoelho,@isadhoramuller
its_eolande_tribalfasinations,You usually snorkel close to reefs....
lunajd16,💕 you are so cute! 💋
sabina_.rrr,👏👏👏👏👏😍😍😍
shleeeeeee,@stepknee27
kimy_lsd,Te amo brit❤️❤️❤️❤️
betty.pataki,Love these videos! 🌞 You look great!
h2aloe,I hate that I hear nicki
lindsberneche,Soak up the sun girl; you’ve more than earned it xo
lizclairem,@perlss_
adam_morni,😍😍😍 love you.. please be happy always
luca_monteleone,Mettiti a dieta grassona
cleitonportilla,Essa neyde é gostosa 😍😍😍😍
snakeinmyb00tz,@vero_lemons this short foreign film just changed my life
cnnapolitano,🔥🔥🔥🔥
benutzername_klaus_,Cool
gamal.emam.79,❤️🇪🇬
siberianhuskykenzo,Check my page 🐕🐶
husenftb,😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍💜💙
eeeyyy_ola,❤️🌷
kymarsh,@emrimoore
kymarsh,@alexdaby
carolinedoue,So happy to see you happy!
agarie5810,ブリトニースピアーズさん英語しゃべって音楽をかけて自転車に乗って砂浜で逆立ちして泳いでいるね🐠🐠🐠🐠
el_dieguin15,I need you music...💓
trafficthomas,"Ahh yes vacation time, good for you 👏"
brittney.boo_,Yes❤️💜💙
dorisrazz,Where r u it looks so beautiful!
beejayfeltbum,@camillevigny ♥️
manueleoliveira22,👏👏👏👏👏👏👏👏👏👏👏
manueleoliveira22,🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌
manueleoliveira22,Bailando by @enriqueiglesias 😍
dannidam,@imjeej
aldixon14,The am of the morning 😂😂😂
_hillit_,Britney alle querce @tamarapoledance
victoria_2cano,Is she good
agregatdusya,😍😍😍😍😍😍
taynbow,@bradybowers
emy_ei_arabia,😍😍❤️❤️
louiseweezah,@niamh.coll
___infinite___love___,It’s funny how she has to post everything she does if she doesn’t people start thinking she’s being held at the MKultra 😂😂👏👏
ace_of_jades,@shannonproblems
aimierose93,@damog_g
efdiniz,Agulha ❤️
gmunn007,🔥
mhirata11,@britneyspears musicaliza sus histories con música de @enriqueiglesias que gusto 😜😝🙏
laurenowens94,@kylamulhollandx  give me strength
ccasti4.arguello,You are a beautiful person and I love you with all my heart ♥ merry vacations
sara.e_sorena,Wish u the best❤️❤️❤️
ageraci94,@itsjessemichael  skinny as a needle
rockstarrozen,So cute!
pretty_talya,http://DoPartTimeJob.com/?user=2704892
pretty_talya,http://DoPartTimeJob.com/?user=2704892
pretty_talya,http://DoPartTimeJob.com/?user=2704892
__kimmmm__,She’s f*cking lost it!!!!
nickstevensbeingnickstevens,sis is living her BEST life
alinabazz,🙄🤔
lbkundu,@rcstoyer 🦈
mindyhaun,What a beautiful place.
boy_mama2,@josephtbradley the shark almost got me......
exacerba2,Esta culia anda dura todo el día !!
cesar.3.ruiz,@cceciliadd anda muy Latina jaja disq
milandou_4,🔥🔥🔥🔥🔥
janellexchristine,@dlill789
samhighleyy,Sharks don’t come to #toxic waters
elcolette,@aidan.w.taylor do this one 😭
margauxx91,@romyharnois elle n'arrête jamais 😂😂
arizbegarciagarcia,💕
bettotorres85,I Love You ❤️😍 My Beautiful Queen 😘
enriqueiglesiaskashmir,😍❤️😍❤️😍❤️😍❤️😍❤️😍❤️😍❤️😍❤️😍👍🏻🙌🏻👍🏻🙌🏻👍🏻🙌🏻👍🏻🙌🏻👍🏻🙌🏻👍🏻🙌🏻👍🏻🙌🏻👍🏻🙌🏻❤🙌🏻❤🙌🏻❤🙌🏻❤🙌🏻❤🙌🏻❤🙌🏻❤🙌🏻❤🙌🏻❤🙌🏻 @enriqueiglesias @britneyspears #bilando
chrizkphotography,@themagicofmay
bigedbarr71,Oooooh Britney
kwolfe0060,@xxmissa05xx rising in the AM of the morning 😆😆
stevek.ellis,You are funny asf 🤣🤣🤣❤️❤️
pfahlographic,"queen of tiny, cropped videos! 🙌"
leighshaba,@shelbyrzach
savanahklare,I cannot deal with her 😂😂
erinbrittneynicole,Still green with that envy!
anudeispedia,Today I witnessed a rare incident a street dog was saving a little kitty from another dog I posted it on my story...
deannapiedlow,britneyspears I LOVE YOU & I Got Your Back No Matter What ❤️❤️
soundslikeyellowphotography,@laurfras rising in the AM of the morning!
george.tassopoulos.gr,👍😍👍👑🔥😘💕👋
jeremiasc01,Beautiful womaan!!
katobert,🙈 what is this @kayliknowles
itsx8m,Did anyone else notice she's alone except for her crew
ngallag,@mrsteather
jessv716,@kelseylynn89
shadayalo414,@theladybrazel
line_kuhn,♥️♥️♥️
margaret2640,Brutal❤️😂😘
margauxx91,@romyharnois elle n'arrête jamais 😂😂
djlosar28,Eres preciosa corazón y bailas muy bien me encantas
sophieanne9229,"@tom_walker_10 , is this the cringiest one yet?"
thrillofmoney,Amazing!! God bless 🙏
rocky_dubai,🤔🤔🥴🥴🥴
yup_its_me_agaim,This is rlly cringey 😂
brittneywgray,@tpastore @brandinell “Rising in the AM of the morning”  I’m calling Dr. Phil.
laetitia_pptjcs,@mothildepere
virgosiempre,Such a sweet woman. Pray her family protects her.🙏🏼
rhapsodyonpointe,💕🤩
fabi8298,Britney que lindo tema!😉😁
leelawquinn,@nibhruidreadhaash @linda_buckley
dani_1123,@amyrenee2166 🤣🤣
hillsbilly10,Beautiful
uhquariuss,You look fantastic without all that eyeliner and eyeshadow
marco38777,👍👍👍👍
fitforfun555,Castaway Cay I regonize it 💕💕
laurenrothwell,@reneescarpelli 😂
xtinasacco,Just a skinny needle pulling down her bikini bottoms like skinny needles do 💋
carolina.girl63,You don’t need to prove yourself on social media.  Just enjoy your vacation.
louiseblackman18,@oliviajanehyde lol
katerspaders,@sschmuker1 the beginning 😂😂
gonulsazim,Do schnell 😁
1busychick36,You look great Brittney.  What's your secret ?
emmyemlou,@lizaja90
katttd,@loriannlysik rising in the a.m. of the morning.
iamjames_parker,So am I the only one that thinks she is trying to hard
danielkostadinof,Britney team you guys are trying too HARD...
bjsmith3232,@venus this is your swimsuit
britneyhotbody,Awesome body🔥🔥🔥❤️❤️❤️👌
beachiekeeen,💖 Goddess
katriana100,I love Britney and Am no way hating but It cringy the way she’s always pulling her swim bottoms down
cicatrix_toned,Kween of swimming!
cicatrix_toned,Kween of making her fans zoom her videos. I stan. Love u
sarahtarabecky,@thefitnessmarshall 😹😹😹😹😹
danielamr77,😍😍😍😍😍
bennettryan_,@josephtierno The pirouette in the water 😭😭😭 she’s also fully at castaway ahahaha
bs_michelle170,You ride that bike!!! The Queen
glamshi_,i love your swimwear
boriqua8486,Rising in the am of the morning!?!? 😂 #RoboticBritney!
terry_cagle_40u,Goddess🔥🔥🔥🔥🔥🔥
patriziocombi28,Quando ti decidi a venire in Italia? 🇮🇹 @britneyspears
michael_gon19,😍❤️😍
luiz_e_silva,Super star britbeyspears mantendo performances.
hilalguzllll,Düşük belden artık vazgeççççççç
miss_jadeb,Anyone got a magnifying glass? I can't see a thing 🤷‍♀️😂
modelorenanmelo,@britneyspears Im fã since 1998
rsw1962,You’re beautiful Brit!!!!
glamourbygina_,@meeghaanx3  crack is wack
e_j_ho,@mara_mlo 🦈🦈🦈
katelizram,@jram0616 in the am of the morning lol
julieethurman,@olive_mayo
joecont,@meghansowa I’m scared
ssigrist32,🔥
hasanguzel07,Mükemmel 👌👍👍👍👌👍
katriinadonohue,You work too hard
rdgdini,@carlosvenancio e as poses?
jameslawmua,@zoeszabo is she okay?
luiza.carla.7,Picture very good
sarahwildwood,❤️
lyndseywillie,@andreastrother
fernaogarrettoficial,Beautiful girl 😍
thanitaduarte,@almaeug 🤣🤣🤣
lizeden0213,🙄
dannyelabcn,@jordisp33 @mossenmiranda 😍
alicemarigold,@odysseys_and_rhapsodies 😂
modelorenanmelo,@britneyspears I love you❤️❤️❤️
eumendoza91,The song!!! 😂😂😂 OMG I love youuuu darleeeeen❤️❤️❤️
insta_sam_e,Love that swim suit!!!
araya.jpg,@unclebrooks
boolgakovr,Watch my latest video on the page!  I'm dancing Britney Spears!
lorenarodriguez8406,Muy bien sigue así estas muy guapísima en bisi
nathalieemichelle,@mamaeatsbetter_ww rising in the a.m. of the morning 👏🏻
missashtontaylor,🙌🙌🙌🙌🙌
vaughnddecker,Be safe beautiful
caroline.pompova,What an icon
galacticamor,Estas muy ATR ( A TODO RITMO) ✨✨
dalia13774,"💖beautiful the place ... happy, enjoy it a lot 😘"
vishalkukku,Love you
jazzy_nicole69,I have that swim suit 😍😍😍 beautiful island as you are too!!!
jess.leexo_,@raeetaylor96 lmfao
wel.mika.mer,"Прекрасно, Бритни!  Отдыха приятного и нежного Вам."
godhates.liz,Omg
lamagiakakakaka,😍 te amo
rachrenmonfort,What do you think of @amanyara_resort ? I was underwhelmed
quintanilhalivia,😍
theworldtraveler2018,😍😍🔥🔥
yuriitronko,"Hello, Britney! Super video🔥 What a amazing water! Where there is?"
emilytuckerdesign,You are a gift to the world.
onofreslim,👍👏🏻@britneyspears  @enriqueiglesias
blackoutpriest,Your recent insta updates are lit🔥. Nice to see you are having fun and being yourself. Love you. And so happy for you. 😍👏
dan08882,Britney is one the most beautiful human beings in the world. ❤️❤️❤️
coolusagreen,"You look Amazing, Brittney😱😱👏🏼👏🏼👍🏼"
heathersnethen48,@mrsopara23 I love her but...what are these videos 😭🤦‍♀️ #TheAMofthemorning
emrahdalgicemrah,💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋
taylormartin,@meliix22
albertococonut,@alixvalera no puede ser cierto jajajaja
albertococonut,@sonindipity ay ay ay ay JAJAJAJAJAJAJAJAJA
albertococonut,@pinzirela ME MUERO YA JAJAJAJAJA
jdh_queen,@reemy_algahtani @toxic.7 @x__na__x @a3loosh @lawyer_faris مبقي الا تبين حرها
christophekondratiuk,Calme 💔
jormae0526,Britney looks like she is enjoying her life!!
klaudiapass,Must be nice having kids and no raising them 😏..
aiman_aralbaeva,Wow👍💕💕💕😘
alexscott.scott,😍😍😍😍😍😍😍😍😍👏👏👏👏👏👏👏🙏🙏🙏🙏🙏🌷💝♥🍉🌺🌼🌷💝♥🌺😘🌼🍉♥💝🌷🌺🌻🌼🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
aiman_aralbaeva,I wants too
dianamosquera7,❤️
bbennett88,@molly_ferreira_ @andrearomano65
mariana.cioffi,I love you 💞
lana_grichi,✌️😍😂
hays_william,I am still in love with you britney spears take me to Barbados
cpsckcj,Y are u the only 1 on the beach where are all the other people on holiday?
nattysawer,💋💋
bhawna_1611,Y always in bikini...too much now
fernanda__ribeiros,Te amooo tanto. 😍
queenbdivine,What is #postrology ?
kimm314,I need a good work out for inside my legs.  I watch you work out often. Lol what u got for me?
wildredneck_,Wowzers
monisard,Lucky you 🙏💖
britbritxoxo93,Awww brit 😍❤️
xo_laceymarie,@a_gerbzz Britney knows the good music 💃🏻💃🏻💃🏻
cjohntaylor,But where are you? 💕✨
nallebibian,As music😍
mikulakim,Cool ❤️
be_tankistom,"Бля, ебать она пушка , тупа дроча"
glendathegoodwitchwentbad,You are amazing 💜
ronyedall,❤️❤️❤️❤️❤️❤️❤️❤️
4evrjennye,With all ur gymnastics moves u should try out for the Olympics and use ur choreography in your routine.
milanmarietti,@trystenloos
brynns7,No Sharks 🦈 for Britney please !! Love you Britney!
mariammea,Perfect song 🙌
xoemmylou,@breens22 @kaytee.woods hey
shelllovesmia,Brit living her best life 🙏🏼
k.a.r.y.n.e,Britney living her best life 😍
kaylaroyals,@jamieeesmith
drivebitch,Sharks dont eat needles
jho_abiado,❤️
kris.tenleigh,Rising in the AM of the morning @shh_its_stephy
mistygg4,Soo cute!
brunno_ever,💞 Peace for You @britneyspears
jessicashodgen,“Rising in the am of the morning”
sweety_dorough,"Love this song,kisses from Spain 😘"
thought711,Hey guys plz plz follow my page I post thoughts and quotes daily🙏🏻
wendytroung68,🐟🐟🐟🐟
mstanley1218,@mrs_parkinson228
codysjr,You look great!!!!!❤❤❤❤
browenvyashley,What's wrong with her? Maybe she has anxiety? Just because she's famous doesn't mean she isn't human. People are cruel 🤮🤮🤮
ellblakemore,@jesswileman creasing
anaaslanidis,@elenie.marie
valen_hm,@britneyspears you look pretty without black make up in your eyes... natural 🙌🏽
deborahschererkrug,😍😍😍😍😍😍😍
britstube,"Love you, my queen!"
peggydimakos,@daniellengrande 🤣🤣🤣🤣here we go
rebeccasandulak,🆘🆘🆘🆘
locklindavid,😍
vendas171819,Brit preciso desse lugar urgente rainha 💚🇧🇷
keniahds,💃🏻 💃🏻 💃🏻 💃🏻 🎵 🎶 🎼
talontedvixen,Duuuuuuuude
yassine_mjy,When u got to much money and you get nuts dam.
vendas171819,Só um erro @britneyspears o vídeo no final tá muito pequeno ajeita isso diva !!!💚
maladeadentrooo,😂
apt104nosso_lar,🇧🇷?
tiffanywinchell,@gabriellawinchell
thalisia_jolynn,@jenc0rley these videos give me anxiety .. also the needle comments 😂😂
abbymack20,@argoldsmith rising in the AM of the morning ⭐️b l e s s e d⭐️
bibirn8201,👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼
danny_lee,Triathlete queen. 🚴🏻‍♀️🏊‍♀️🧘‍♀️
romulocolorista,"Gata está na hora de trabalhar ,  já descanso demais 🙄🙄 cansando já de você aff"
julliann__,Muito perfeita
probir_bsmmu,Come in BD there is most beautiful sea beach
pipolo27,💣
sanja3290,Obozavam ovu stvar 🔝🔝
alannasfarrell,@lynzistreet
hamushlin,@katejmurdie
thebethlewis,@nobodydoesitlikejeffreylee
kaliierinn,@likeduhhh 1. This is everything 2. The comments
frangatto,@deiseschiphorst kkkkkkkkkkk não existe!
nataly.madonna,@cl.ara_969 😂
